id,data_provider,country,language,product_category,brand,model,year_of_manufacture,repair_status,group_identifier,date,problem
repaircafe_5456,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,????,Repairable,Repair Café 0016,2019-02-02,gloeidraad kapot
repaircafe_5457,Repair Café,NLD,Dutch,Small kitchen item,Bosch,Unknown,2017,Repairable,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5458,Repair Café,NLD,Dutch,DLSR / Video Camera,Panasonic,Unknown,2000,Repairable,Repair Café 0016,2019-02-02,band zit vast
repaircafe_5459,Repair Café,NLD,Dutch,DLSR / Video Camera,Samsung,Unknown,2000,Fixed,Repair Café 0016,2019-02-02,band zit vast
repaircafe_5460,Repair Café,NLD,Dutch,Watch/clock,Danish Design,Unknown,2010,Repairable,Repair Café 0016,2019-02-02,schakelaanhechting is los
repaircafe_5461,Repair Café,NLD,Dutch,Vacuum,Siemens,Unknown,????,Fixed,Repair Café 0016,2019-02-02,schakelaar kapot
repaircafe_5462,Repair Café,NLD,Dutch,Small home electrical,Tex Year,Unknown,????,Fixed,Repair Café 0016,2019-02-02,gaat niet open
repaircafe_5463,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2016,Unknown,Repair Café 0016,2019-02-02,kortsluiting
repaircafe_5464,Repair Café,NLD,Dutch,Hi-Fi separates,Toshiba,Unknown,????,Unknown,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5467,Repair Café,NLD,Dutch,Watch/clock,Auto Calender,Quartz klok,????,Fixed,Repair Café 0016,2019-02-02,Datum kapot
repaircafe_5468,Repair Café,NLD,Dutch,Small kitchen item,Krups,Unknown,2008,Unknown,Repair Café 0065,2019-02-07,Lekt
repaircafe_5469,Repair Café,NLD,Dutch,Small home electrical,DeLonghi,Unknown,2007,Fixed,Repair Café 0065,2019-02-07,Vervuiling 
repaircafe_5470,Repair Café,NLD,Dutch,Musical instrument,Roland,Unknown,2008,Fixed,Repair Café 0065,2019-02-07,Adapterplug gebroken
repaircafe_5471,Repair Café,NLD,Dutch,Small kitchen item,Princess,Unknown,2012,Fixed,Repair Café 0016,2019-02-02,snoer defect
repaircafe_5473,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,????,Fixed,Repair Café 0016,2019-02-02,lade werkt niet
repaircafe_5474,Repair Café,NLD,Dutch,Vacuum,Bosch,Unknown,2017,Fixed,Repair Café 0016,2019-02-02,"is gevallen, stofzak past niet meer"
repaircafe_5475,Repair Café,NLD,Dutch,Small kitchen item,Ascaso,Unknown,????,Fixed,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5476,Repair Café,NLD,Dutch,Kettle,Tefal,Unknown,????,Fixed,Repair Café 0016,2019-02-02,deksel sluit niet
repaircafe_5477,Repair Café,NLD,Dutch,Kettle,Tomado,Unknown,????,Fixed,Repair Café 0016,2019-02-02,lekt
repaircafe_5478,Repair Café,NLD,Dutch,Kettle,Siemens,Unknown,????,Unknown,Repair Café 0016,2019-02-02,lampje werkt niet
repaircafe_5479,Repair Café,NLD,Dutch,TV and gaming-related accessories,Blaupunkt,Unknown,1975,Repairable,Repair Café 0016,2019-02-02,kortsluiting
repaircafe_5480,Repair Café,NLD,Dutch,Large home electrical,Philips ,Unknown,????,Fixed,Repair Café 0016,2019-02-02,"brand wel, maar stopt"
repaircafe_5481,Repair Café,NLD,Dutch,Tablet,Apple,iPad mini,2013,Unknown,Repair Café 0016,2019-02-02,knopjes werken niet
repaircafe_5482,Repair Café,NLD,Dutch,Toy,Unknown,Unknown,1975,Fixed,Repair Café 0016,2019-02-02,onderstel kapot
repaircafe_5483,Repair Café,NLD,Dutch,Small kitchen item,Unknown,Unknown,????,Unknown,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5484,Repair Café,NLD,Dutch,Portable radio,JVC,Unknown,2005,Unknown,Repair Café 0016,2019-02-02,blijft hangen
repaircafe_5485,Repair Café,NLD,Dutch,Handheld entertainment device,Sony,Unknown,1985,Repairable,Repair Café 0016,2019-02-02,motor werkt niet
repaircafe_5486,Repair Café,NLD,Dutch,Battery/charger/adapter,Unknown,Unknown,????,Fixed,Repair Café 0016,2019-02-02,stekker kapot
repaircafe_5487,Repair Café,NLD,Dutch,Power tool,Unknown,Unknown,????,Fixed,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5488,Repair Café,NLD,Dutch,Sewing machine,Elna,Unknown,1970,Fixed,Repair Café 0016,2019-02-02,pedaal werkt niet goed
repaircafe_5490,Repair Café,NLD,Dutch,Hi-Fi separates,Yamaha,Unknown,????,Fixed,Repair Café 0016,2019-02-02,stopt tijdens het spelen
repaircafe_5491,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2016,Unknown,Repair Café 0058,2019-02-02,Doet het niet
repaircafe_5492,Repair Café,NLD,Dutch,Hi-Fi separates,Dual,Unknown,1975,Fixed,Repair Café 0016,2019-02-02,snelheid niet constant
repaircafe_5493,Repair Café,NLD,Dutch,Vacuum,Dirt Devil,Unknown,2017,Fixed,Repair Café 0058,2019-02-02,zuigt niet
repaircafe_5494,Repair Café,NLD,Dutch,PC Accessory,Molex,Unknown,2007,Fixed,Repair Café 0016,2019-02-02,kabel kapot
repaircafe_5495,Repair Café,NLD,Dutch,Hi-Fi separates,Philips ,Unknown,2009,Repairable,Repair Café 0058,2019-02-02,Doet het niet
repaircafe_5496,Repair Café,NLD,Dutch,Laptop,Apple,Unknown,2016,Unknown,Repair Café 0016,2019-02-02,Harde schijf verwijderen
repaircafe_5497,Repair Café,NLD,Dutch,Small home electrical,Silvercrest,Unknown,2014,Fixed,Repair Café 0058,2019-02-02,Doet het niet
repaircafe_5498,Repair Café,NLD,Dutch,Small kitchen item,AFK,Unknown,2010,Fixed,Repair Café 0058,2019-02-02,Stoppen gaan eruit.
repaircafe_5499,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Senseo HD7804,????,Fixed,Repair Café 0016,2019-02-02,boiler kapot
repaircafe_5500,Repair Café,NLD,Dutch,Small kitchen item,Proline,Unknown,2009,Fixed,Repair Café 0016,2019-02-02,warmt niet op
repaircafe_5501,Repair Café,NLD,Dutch,Large home electrical,Atag,Unknown,2007,Repairable,Repair Café 0058,2019-02-02,Doet het niet
repaircafe_5502,Repair Café,NLD,Dutch,Kettle,Tomado,Unknown,????,Unknown,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5503,Repair Café,NLD,Dutch,Vacuum,Miele,Unknown,2017,Unknown,Repair Café 0016,2019-02-02,"water binnen gekomen, werkt niet meer"
repaircafe_5505,Repair Café,NLD,Dutch,Portable radio,Pioneer,Unknown,1989,Fixed,Repair Café 0058,2019-02-02,Doet het niet
repaircafe_5506,Repair Café,NLD,Dutch,Vacuum,Sebo,Unknown,2008,Unknown,Repair Café 0058,2019-02-02,Aan/uit-schakelaar werkt niet
repaircafe_5507,Repair Café,NLD,Dutch,Portable radio,Philips ,Unknown,2012,Unknown,Repair Café 0058,2019-02-02,CD-functie is defect
repaircafe_5508,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2012,Repairable,Repair Café 0058,2019-02-02,Doet het niet
repaircafe_5509,Repair Café,NLD,Dutch,Small kitchen item,Jura,Unknown,2004,Unknown,Repair Café 0058,2019-02-02,Lekkage
repaircafe_5510,Repair Café,NLD,Dutch,Small kitchen item,Silvercrest,Unknown,2014,Unknown,Repair Café 0058,2019-02-02,Werkt niet. Motor defect
repaircafe_5511,Repair Café,NLD,Dutch,Toy,Unknown,Unknown,2000,Unknown,Repair Café 0058,2019-02-02,Draait niet meer en geen muziek meer
repaircafe_5512,Repair Café,NLD,Dutch,Kettle,Philips ,Unknown,????,Repairable,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5513,Repair Café,NLD,Dutch,Portable radio,SuperTech,Unknown,2010,Unknown,Repair Café 0058,2019-02-02,CD draait te snel.
repaircafe_5514,Repair Café,NLD,Dutch,Portable radio,Philips ,Unknown,2014,Repairable,Repair Café 0016,2019-02-02,CD lade zit vast
repaircafe_5515,Repair Café,NLD,Dutch,Portable radio,JVC,Unknown,2000,Unknown,Repair Café 0058,2019-02-02,Cassette-spoelen draaien niet
repaircafe_5516,Repair Café,NLD,Dutch,Small kitchen item,Princess,Unknown,2013,Repairable,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5518,Repair Café,NLD,Dutch,Hi-Fi integrated,Soundmaster,Unknown,2016,Unknown,Repair Café 0016,2019-02-02,CD lade opent niet
repaircafe_5519,Repair Café,NLD,Dutch,Small kitchen item,Atag,Unknown,????,Fixed,Repair Café 0016,2019-02-02,magnetronfunctie werkt niet
repaircafe_5520,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2014,Unknown,Repair Café 0058,2019-02-02,Doet het niet meer. Is gevallen
repaircafe_5521,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,2014,Unknown,Repair Café 0058,2019-02-06,Doet het niet. Is gevallen
repaircafe_5522,Repair Café,NLD,Dutch,Lamp,Osram,Unknown,????,Repairable,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5523,Repair Café,NLD,Dutch,Tablet,Asus,Unknown,????,Repairable,Repair Café 0016,2019-02-02,"gevallen, laat niet meer op"
repaircafe_5524,Repair Café,NLD,Dutch,Small kitchen item,Philips ,Unknown,????,Fixed,Repair Café 0016,2019-02-02,kortsluiting
repaircafe_5525,Repair Café,NLD,Dutch,Hi-Fi separates,Samsung,Unknown,1980,Unknown,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5526,Repair Café,NLD,Dutch,Laptop,Apple,Unknown,????,Repairable,Repair Café 0016,2019-02-02,
repaircafe_5527,Repair Café,NLD,Dutch,Hi-Fi separates,D-Vision,Unknown,????,Unknown,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5528,Repair Café,NLD,Dutch,Tablet,Samsung,Unknown,????,Repairable,Repair Café 0016,2019-02-02,werkt niet
repaircafe_5529,Repair Café,NLD,Dutch,Desktop computer,Brother,Unknown,????,Fixed,Repair Café 0016,2019-02-02,printopdracht werkt niet
repaircafe_5530,Repair Café,NLD,Dutch,Small kitchen item,Nespresso,Unknown,2010,Fixed,Repair Café 0016,2019-02-02,melk wordt niet warm
repaircafe_5531,Repair Café,NLD,Dutch,Lamp,Unknown,Unknown,????,Fixed,Repair Café 0016,2019-02-02,snoer en stekker kapot
repaircafe_5532,Repair Café,NLD,Dutch,Large home electrical,Nike,Unknown,2019,Fixed,Repair Café 0031,2019-01-26,Is veel te wijd
repaircafe_5535,Repair Café,NLD,Dutch,Laptop,Asus,Unknown,????,Unknown,Repair Café 0016,2019-02-02,"Geen wifi, maar is wel verbonden"
repaircafe_5539,Repair Café,NLD,Dutch,Small home electrical,Albyco,Unknown,2017,Fixed,Repair Café 0016,2019-02-02,laatste project vast gelopen
repaircafe_5541,Repair Café,NLD,Dutch,Small kitchen item,Philips ,HR2094,????,Fixed,Repair Café 0016,2019-02-02,onderdeel vervangen
repaircafe_5543,Repair Café,NLD,Dutch,Small kitchen item,Krups,Unknown,2015,Repairable,Repair Café 0016,2019-02-02,lekt
repaircafe_5546,Repair Café,NLD,Dutch,Portable radio,Philips ,Unknown,2010,Unknown,Repair Café 0016,2019-02-02,start niet vanaf standby
repaircafe_5548,Repair Café,NLD,Dutch,Small kitchen item,Siemens,Unknown,2015,Fixed,Repair Café 0016,2019-02-02,schakelaar werkt niet
repaircafe_5551,Repair Café,NLD,Dutch,Small kitchen item,Tefal,Unknown,2012,Fixed,Repair Café 0016,2019-01-05,werkt niet
repaircafe_5554,Repair Café,NLD,Dutch,Watch/clock,Wuba,Unknown,????,Fixed,Repair Café 0016,2018-12-01,werkt niet
repaircafe_5562,Repair Café,NLD,Dutch,Desktop computer,Dell,Unknown,2000,Fixed,Repair Café 0031,2019-01-26,Toetsenbord werkt soms/laptop is traag/accu snel leeg
