id,data_provider,country,fault_type,product_category,brand,model,repair_status,age,event_date,problem
mobifix-1771,The Restart Project,NOR,Camera,Mobile,Apple,iPhone 6,Fixed,4,2019-11-09,"Camera doesn't work, wants to change battery"
mobifix-1772,The Restart Project,NOR,Screen,Mobile,Apple,iPhone 5s,Fixed,5,2019-11-09,"""Frozen"" screen after fall"
mobifix-1773,The Restart Project,NOR,Screen,Mobile,Sony,Experia X5,Fixed,3,2019-11-09,Needs help to remove broken screen
mobifix-1774,The Restart Project,NOR,Screen,Mobile,Apple,iPhone 7,Repairable,2,2019-11-09,Change screen
mobifix-1775,The Restart Project,GBR,Unknown,Mobile,Nokia,Lumia 635,Fixed,2,2019-11-09,Not charging.
mobifix-1776,The Restart Project,GBR,Camera,Mobile,Apple,Iphone 6,Repairable,2,2019-11-09,Camera not working. Advice given.
mobifix-1777,repaircafe,NLD,Help/configuration,Mobile,Samsung,,Fixed,2,2019-11-09,nog niet goed ingesteld ~ ringtone met treingeluiden doet het niet
mobifix-1778,repaircafe,NLD,On/Off button,Mobile,Apple,,Repairable,4,2019-11-09,home button defect
mobifix-1779,repaircafe,NLD,Power/battery,Mobile,Nokia,,Unknown,,2019-11-09,Gaat niet aan
mobifix-1780,repaircafe,GBR,Screen,Mobile,Moto,G6 Play,Repairable,,2019-11-09,Screen damaged
mobifix-1781,anstiftung,DEU,Power/battery,Mobile,Sony,Mobiltelefon,Fixed,5,2019-11-09,Akkutausch
mobifix-1782,The Restart Project,HKG,Camera,Mobile,Apple,iPhone 6s Plus,Repairable,2,2019-11-10,Camera exhibit is classic shaking issue. Camera ordered was defective. Reordered camera
mobifix-1783,The Restart Project,HKG,Power/battery,Mobile,HTC,M8,Repairable,3,2019-11-10,Gassing battery. Ordered new battery
mobifix-1784,The Restart Project,HKG,Unknown,Mobile,Redmi,2014817,Repairable,4,2019-11-10,Potential dead motherboard. Shortcircuit somewhere?
mobifix-1785,The Restart Project,HKG,Power/battery,Mobile,Apple,iPhone 7 Plus,Repairable,2,2019-11-10,Fast battery drain. Ordered new battery
mobifix-1786,The Restart Project,HKG,Screen,Mobile,Apple,iPhone SE,Repairable,4,2019-11-10,Digitiser fully broken and falling apart. Requested new screen assembly
mobifix-1787,The Restart Project,HKG,Power/battery,Mobile,Apple,iPhone X1,Repairable,2,2019-11-10,Low battery health. Ordered new battery
mobifix-1788,The Restart Project,GBR,Power/battery,Mobile,BlackBerry,Curve,Fixed,7,2019-11-10,Battery not charging.  Ordered new battery and charger online.
mobifix-1789,The Restart Project,GBR,Help/configuration,Mobile,Nokia,206,Fixed,12,2019-11-10,Backing up photos to SD card
mobifix-1790,The Restart Project,GBR,Screen,Mobile,ZTE,Blade V7,Repairable,2,2019-11-10,Screen corruption.  Referred to mobile phone specialist repair shop.
mobifix-1791,repaircafe,NLD,Power/battery,Mobile,Apple,,Fixed,7,2019-11-14,Batterij slecht ~ batterij slecht
mobifix-1792,anstiftung,DEU,Internal damage,Mobile,Kodak,Ektra,End of life,3,2019-11-14,ging nicht mehr an. Wir zerlegten das Teil und fanden im Inneren einen korrodierten Stecker mit „weggeschmorten“ Pins. Leider ist ein Ersatzteil nicht verfügbar und reparieren lässt sich das auch nicht.
mobifix-1793,repaircafe,NLD,Screen,Mobile,Apple,,Fixed,4,2019-11-15,"Scherm kapot ~ Scherm gebroken, strepen op lcd. "
mobifix-1794,The Restart Project,ESP,Screen,Mobile,Bq,Aquarius E5,Repairable,,2019-11-16,Broken screen.
mobifix-1795,repaircafe,FRA,Unknown,Mobile,,,Fixed,,2019-11-20,Tout pourri ~ Nul
mobifix-1796,anstiftung,DEU,Internal damage,Mobile,ZTE,Blade L7,Fixed,,2019-11-21,Fortsetzung vom 17.10.19:Ersatzplatine eingebaut.
mobifix-1797,The Restart Project,GBR,Other buttons,Mobile,Apple,iPhone 6,Repairable,3,2019-11-23,button stuck
mobifix-1798,repaircafe,NLD,Software issue,Mobile,Samsung,,Fixed,2,2019-11-23,Software en/of Android ~ Toestel blijft herstarten
mobifix-1799,repaircafe,NLD,Internal damage,Mobile,Samsung,,Unknown,,2019-11-23,Doet het niet meer (gevallen)
mobifix-1800,anstiftung,DEU,Liquid damage,Mobile,Motorola,Smartphone â€žMoto G (XT 1032)â€œ,End of life,6,2019-11-23,"2 gleiche Geräte, von denen eines ein gesprungenes Display aufwies und das andere einen Wasserschaden erlitten hatte. Zusammen versuchten wir, aus den zwei kaputten Geräten ein Funktionierendes zu machen und das intakte Display in das andere Telefon einzubauen - am Ende jedoch ohne Erfolg, denn das Display vom Gerät mit Wasserschaden blieb nach dem Einschalten dunkel. Wahrscheinlich ist also noch mehr defekt, als eingangs vermutet."
mobifix-1801,anstiftung,DEU,USB/charging port,Mobile,Mobistel,Smartphone â€žCynus T2â€œ,Fixed,7,2019-11-23,"Die Kontakte der Micro-USB-Buchse waren verbogen. Mit der Heißluft-Lötstation ließ der sich die defekte Buchse leicht auslöten und eine neue problemlos einlöten. Anschließend wurde dann erst einmal der Akku aufgeladen, da dieser komplett leer war."
mobifix-1802,The Restart Project,IRL,Power/battery,Mobile,Apple,iphone 6,Fixed,4,2019-11-24,dead battery
mobifix-1803,The Restart Project,BEL,Screen,Mobile,,,Repairable,,2019-11-29,Broken Screen
mobifix-1804,The Restart Project,BEL,Screen,Mobile,,,Repairable,,2019-11-29,Part of the touchscreen doesn't work anymore
mobifix-1805,The Restart Project,BEL,Speaker/amplifier,Mobile,,,Fixed,,2019-11-29,Double Sound
mobifix-1806,The Restart Project,BEL,Power/battery,Mobile,,,Fixed,,2019-11-29,Battery has to be replaced
mobifix-1807,The Restart Project,BEL,Unknown,Mobile,,,Repairable,,2019-11-29,Blocking
mobifix-1808,The Restart Project,BEL,Unknown,Mobile,,,Fixed,,2019-11-29,
mobifix-1809,The Restart Project,BEL,Unknown,Mobile,,,Repairable,,2019-11-29,
mobifix-1810,The Restart Project,GBR,Other,Mobile,Samsung,S4,End of life,,2019-11-30,4G signal problems.  Possible on-board fault to Tx/Rx radio or antenna. Not replacable.  Advise to put into re-flow
mobifix-1811,repaircafe,FRA,Screen,Mobile,Samsung,,Unknown,,2019-11-30,vitre cass√©
mobifix-1812,anstiftung,DEU,Microphone,Mobile,,Tragbares Telefon,Fixed,,2019-12-01,Mikrofon ist beim Sturz abgerissen und wurde wieder angelötet.
mobifix-1813,anstiftung,DEU,Software update,Mobile,Apple,iPhone 6S,Fixed,,2019-12-01,Softwaredefekt. Über den Entwicklermodus wurde die Firmware und Software aktualisiert.
mobifix-1814,anstiftung,DEU,Screen,Mobile,,Handy,Fixed,,2019-12-03,Display zu kleben
mobifix-1815,anstiftung,DEU,USB/charging port,Mobile,,Handy,Repairable,,2019-12-04,Ladbuchse Wackelkontakt
mobifix-1816,anstiftung,DEU,Help/configuration,Mobile,,Handy,Unknown,,2019-12-04,Backup nötig
mobifix-1817,The Restart Project,BEL,Storage problem,Mobile,Huawei,P8,Fixed,,2019-12-05,filled memory
mobifix-1818,The Restart Project,CAN,Other,Mobile,,,Repairable,,2019-12-05,Water damage
mobifix-1819,The Restart Project,CAN,Screen,Mobile,Apple,iPhone 7,Fixed,,2019-12-05,Transfer a screen from a broken device to a replacement one.
mobifix-1820,The Restart Project,CAN,USB/charging port,Mobile,,,Repairable,,2019-12-05,Charging port not working
mobifix-1821,The Restart Project,CAN,Stuck booting,Mobile,,,Repairable,,2019-12-05,Device not booting
mobifix-1822,The Restart Project,GBR,Unknown,Mobile,,,Repairable,,2019-12-07,
mobifix-1823,repaircafe,GBR,Screen,Mobile,Apple,iPhone SE,Fixed,3,2019-12-07,Screen damaged
mobifix-1824,The Restart Project,GBR,Unknown,Mobile,Nokia,,Repairable,8,2019-12-10,"Display says ""contact service"""
mobifix-1825,anstiftung,DEU,Screen,Mobile,Samsung,Handy,Fixed,,2019-12-10,Displaytausch
mobifix-1826,repaircafe,NLD,Screen,Mobile,Apple,,Unknown,3,2019-12-12,scherm defect ~ gaat niet aan en loopt vast
mobifix-1827,The Restart Project,GBR,USB/charging port,Mobile,,,Fixed,,2019-12-14,Phone charging point.
mobifix-1828,repaircafe,NLD,Help/configuration,Mobile,Motorola,,Fixed,,2019-12-14,overzetten naar andere provider
mobifix-1829,repaircafe,NLD,Power/battery,Mobile,Nokia,,Unknown,20,2019-12-14,laadt niet meer
mobifix-1830,The Restart Project,SWE,Screen,Mobile,Lenovo,K8,Fixed,,2019-12-15,Broken screen
mobifix-1831,anstiftung,DEU,USB/charging port,Mobile,,Smartphone,Fixed,,2019-12-17,"USB Buchse verstärken, Vibration ablöten, neues Display"
mobifix-1832,anstiftung,DEU,Headphone jack,Mobile,,Smartphone,Repairable,,2019-12-18,Kopfhörerbuchse defekt
mobifix-1833,anstiftung,DEU,Screen,Mobile,Apple,Smartphone,Fixed,,2019-12-18,Display gesprungen
mobifix-1834,anstiftung,DEU,External damage,Mobile,Huawei,Honor BLN-L21,Fixed,,2020-01-02,"An dem Smartphone war die Ecke des Gehäuses nach einem Sturz verformt, sodass das Oberteil mit dem Display nicht mehr richtig einrastete. Wir feilten die rückseitige Gehäuseschale glatt, beulten die Delle darin aus und bogen das Oberteil mit der Displayeinheit etwas zurecht. Danach passte beides wieder richtig zusammen."
mobifix-1835,repaircafe,NLD,Other buttons,Mobile,,,Unknown,,2020-01-04,oproepknop/aanneemknop kapot
mobifix-1836,anstiftung,DEU,Help/configuration,Mobile,,E-Mail-Einrichtung,Repairable,,2020-01-04,"Passwort offenabr falsch notiert, Anmeldung an Webseite ebenfalls erfolglos"
mobifix-1837,anstiftung,DEU,USB/charging port,Mobile,,Smartphone,Repairable,,2020-01-07,"Reparaturnummer 95Ladekabel, evtl USB-Lade Buchse kaufen und versuchen"
mobifix-1838,anstiftung,DEU,Liquid damage,Mobile,WIKO,Smartphone,Unknown,1,2020-01-09,"2 gleichen Smartphones, von denen eins eine kaputtes Glasscheibe und das andere einen Wasserschaden erlitten hat. Wir versuchte das Mainboard zu tauschen, um wieder ein funktionierendes Gerät zu haben, aber leider führte das nicht zum Erfolg. Da war wohl zu viel kaputt."
mobifix-1839,The Restart Project,GBR,Other,Mobile,Nokia,windows 7.1 phone,Fixed,5,2020-01-11,no longer getting email
mobifix-1840,repaircafe,NLD,Software issue,Mobile,Samsung,,Fixed,4,2020-01-11,wachtwoord instelling ~ doet het niet goed meer
mobifix-1841,repaircafe,NLD,USB/charging port,Mobile,Samsung,,Repairable,4,2020-01-11,geen contact oplader
mobifix-1842,repaircafe,DEU,Unknown,Mobile,Samsung,,Unknown,,2020-01-11,Nicht gefunden. ~ Keine Funktion
mobifix-1843,repaircafe,GBR,Power/battery,Mobile,Samsung,,Fixed,,2020-01-11,No power
mobifix-1844,repaircafe,DEU,Screen,Mobile,Samsung,,Unknown,,2020-01-11,Display
mobifix-1845,anstiftung,DEU,Screen,Mobile,Huawei,G8,Repairable,5,2020-01-15,"Ein „Huawei G8“ hatte, - drei mal darf man raten - richtig, ein gebrochenes Display. Und auch noch eine defekte USB-Buchse. Wir zeigten dem Gast anhand einer Anleitung bei YouTube den aufwändigen Reparaturprozess und wo sie die Ersatzteile bekommen kann. Mit diesen Informationen kann die Besucherin nun entscheiden, ob sie das nächste Mal das Gerät mit uns zusammen wieder fit machen möchte."
mobifix-1846,repaircafe,NLD,Camera,Mobile,Huawei,,Fixed,,2020-01-16,lens frontcamera vuil ~ werkt niet goed
mobifix-1847,anstiftung,DEU,Screen,Mobile,Siemens,Gigaset 3000 Comfort,End of life,20,2020-01-16,Das schnurloses Telefon funktionierte mit Ausnahme des Displays. Die Besucherin wollte es gern weiter nutzen oder zumindest die Kontakte aus dem Telefonbuch entnehmen. Beim Öffnen des Gerätes wurde leider das Breitbandkabel zum Display beschädigt. Da war nichts mehr zu retten.
mobifix-1848,The Restart Project,GBR,USB/charging port,Mobile,Nokia,TA1055,Repairable,2,2020-01-18,charging problems
mobifix-1849,The Restart Project,GBR,Unknown,Mobile,Apple,iPhone 6S,Repairable,,2020-01-18,Been through the washing machine.  Provided advise for repair
mobifix-1850,repaircafe,NLD,Software issue,Mobile,Apple,,Unknown,5,2020-01-18,"1. alle schroefjes los erbij gegeven, te groot risico voor terugplaatsen. 2. bijwerken via itunes niet gelukt (error 78) ~ scherm erop zetten √©n vermoedelijk softwareprobleem"
mobifix-1851,repaircafe,GBR,Software issue,Mobile,Samsung,Galaxy S4,Repairable,,2020-01-18,suggested install malware ~ hijacked by an app with adds
mobifix-1852,repaircafe,GBR,Stuck booting,Mobile,Samsung,,Repairable,,2020-01-18,Suggested factory reset ~ screen black
mobifix-1853,anstiftung,DEU,Power/battery,Mobile,Apple,iPhone 5S,Fixed,,2020-01-23,"Nach einer Anleitung im Internet wechselte der Gast selbstständig den alten Akku und die abgenutzte Ladebuchse, für die er sich zuvor passende Ersatzteile besorgt hatte. Zerlegung, Austausch und Zusammenbau klappten problemlos. Einziger Abstrich: die Touch-ID-Funktion ging hinterher nicht mehr und muss nun erst wieder reaktiviert werden."
mobifix-1854,repaircafe,NLD,Help/configuration,Mobile,Samsung,,Fixed,,2020-01-25,Gegevens overzetten ~ Gegevens overzetten
mobifix-1855,repaircafe,CAN,Screen,Mobile,Apple,iPhone A1549,Fixed,5,2020-01-25,want to make 1 working phone from 3 ~ screen cracked
mobifix-1856,repaircafe,CAN,Camera,Mobile,Apple,iPhone 8,Repairable,3,2020-01-25,Broken back camera and flashlight
mobifix-1857,The Restart Project,GBR,Other,Mobile,Fairphone,2,Fixed,4,2020-01-26,Owner can't copy files from phone to laptop. Showed owner how to select file transfer option from Notifications menu when connecting to laptop.
mobifix-1858,The Restart Project,GBR,Other,Mobile,Apple,IPhone,Fixed,4,2020-02-01,Cannot transfer files to new phone.  Files partly corrupted but moved to new phone and cloud
mobifix-1859,The Restart Project,GBR,Power/battery,Mobile,,Cordless DECT landline phone,Repairable,,2020-02-01,Stopped working.  Rechargable batteries dead.  Advised to buy new batteries.
mobifix-1860,The Restart Project,GBR,Headphone jack,Mobile,,,Fixed,,2020-02-01,Headphones not working. Owner cleaned the Jack point out and then they started working
mobifix-1861,repaircafe,NLD,Other buttons,Mobile,Gigaset,,Fixed,,2020-02-01,opname toets versleten ~ een toets werkt niet
mobifix-1862,repaircafe,NLD,Unknown,Mobile,Apple,,Unknown,,2020-02-01,"diagnose lastig oplaadsnoer ontbreekt, accu bijna leeg ~ vraag of het gerepareerd kan worden"
mobifix-1863,repaircafe,GBR,Storage problem,Mobile,Nokia,,Fixed,,2020-02-01,memory full
mobifix-1864,The Restart Project,GBR,Other,Mobile,Motorola,,End of life,6,2020-02-03,Locked and unable to transfer info to another phone
mobifix-1865,repaircafe,NLD,Screen,Mobile,Apple,,Fixed,8,2020-02-06,Scherm kapot
mobifix-1866,repaircafe,NLD,Internal damage,Mobile,Huawei,,Unknown,5,2020-02-08,wifi module en sim lezer kapot ~ geen wifi
mobifix-1867,The Restart Project,SWE,Screen,Mobile,Samsung,S9,Repairable,2,2020-02-09,Screen not working.
mobifix-1868,The Restart Project,GBR,Software update,Mobile,Huawei,ATU-L11,Fixed,,2020-02-15,Verfication failed - eRecovered (re-flashed)
mobifix-1869,The Restart Project,GBR,Screen,Mobile,Microsoft,Lumia 650,Repairable,,2020-02-15,"Screen not working - advised on part to source, or backup to make and replace"
mobifix-1870,The Restart Project,GBR,Other,Mobile,Google,Nexus,Repairable,6,2020-02-15,"error message: ""G board stopped working"""
mobifix-1871,The Restart Project,GBR,Unknown,Mobile,Huawei,,End of life,,2020-02-15,
mobifix-1872,repaircafe,CAN,Screen,Mobile,Samsung,Galaxy S2,Unknown,,2020-02-15,broken cable ~ Touchpad doesn't work
mobifix-1873,repaircafe,GBR,Help/configuration,Mobile,Huawei,P20,Repairable,1,2020-02-15,Needed advice on changing passwords for an app
mobifix-1874,repaircafe,GBR,Unknown,Mobile,Samsung,,Unknown,,2020-02-15,Flickered and died over a 2 month period
mobifix-1875,repaircafe,GBR,Help/configuration,Mobile,Apple,,Fixed,,2020-02-15,"I phone, A Nokias, A samsung and a Motorola all need re setting"
mobifix-1876,repaircafe,GBR,Power/battery,Mobile,Samsung,,Repairable,,2020-02-15,Charging issue
mobifix-1877,repaircafe,GBR,Screen,Mobile,,,Fixed,,2020-02-15,"various phone, 1 broken screen and improving others"
mobifix-1878,The Restart Project,GBR,Unknown,Mobile,,,Repairable,,2020-02-16,"Repairable but not by any of the repairers present today.  Customer going to phone shop,"
mobifix-1879,The Restart Project,GBR,Unknown,Mobile,,,Repairable,,2020-02-16,
mobifix-1880,The Restart Project,GBR,Unknown,Mobile,,,End of life,,2020-02-16,handset
mobifix-1881,The Restart Project,GBR,Screen,Mobile,,,End of life,,2020-02-16,screen not switching off
mobifix-1882,The Restart Project,BEL,Other,Mobile,,,End of life,,2020-02-16,waterschade - water damage
mobifix-1883,repaircafe,NLD,Help/configuration,Mobile,Apple,,Unknown,,2020-02-17,Whatsapp is niet geinstalleerd ~ whatsapp doet het niet
mobifix-1884,anstiftung,DEU,Screen,Mobile,Apple,iPhone 7,Fixed,5,2020-02-19,"Die Besucherin brachte das iPhone mit zerbrochenen Display und hatte auch das passende Ersatzdisplay besorgt. Mit einer guten Anleitung im Netz und viel Geduld gelang es einem unserer „Spezialisten“, das Gerät mit neuem Display, seiner Besitzerin am Ende des Tages wieder mitgeben zu können."
mobifix-1885,The Restart Project,CAN,Microphone,Mobile,Apple,iPhone 8,Repairable,,2020-02-20,Microphone not working
mobifix-1886,The Restart Project,CAN,Storage problem,Mobile,Apple,iPhone 5,Repairable,,2020-02-20,Not enough space
mobifix-1887,The Restart Project,CAN,USB/charging port,Mobile,,,Repairable,,2020-02-20,Charging port not always working
mobifix-1888,The Restart Project,GBR,Other,Mobile,,,Repairable,5,2020-02-22,Water Damage
mobifix-1889,The Restart Project,BEL,Storage problem,Mobile,,,Fixed,,2020-02-22,geheugen vol
mobifix-1890,repaircafe,GBR,Access issue,Mobile,,,Fixed,,2020-02-24,password needs changing
mobifix-1891,The Restart Project,BEL,Unknown,Mobile,,,Fixed,,2020-02-29,
mobifix-1892,The Restart Project,BEL,Unknown,Mobile,,,Fixed,,2020-02-29,
mobifix-1893,The Restart Project,BEL,Unknown,Mobile,,,Fixed,,2020-02-29,
mobifix-1894,repaircafe,CAN,Liquid damage,Mobile,Apple,,Unknown,4,2020-02-29,Water Damage
mobifix-1895,The Restart Project,SWE,Other,Mobile,Huawei,P20,Fixed,2,2020-03-01,Broken rear panel.
mobifix-1896,anstiftung,DEU,Speaker/amplifier,Mobile,,Mobilteil,Unknown,,2020-03-01,"Lautsprecher ist kapuut, aber Gerät lässt sich nicht öffnen"
